,id,file_path,document_page_type,text,file_name
4073,4074.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2045032407.txt,budget,"41 , * “1"" 11.159, i115 ”21 1.1.11
‘ m1. 311.11'11” “my“ 1M1ut1; 1:1:
“1111511115111“ 31
. 111W WW , 1,11;
, “A“ _, . .. ,. > ,. ""m A: *
« “111.111; mevaM 1111-1191 amnxzﬁmmfmw 1,1;
gammy“ . ~ 4 mm, W ""7521:
— 11? L,- ,.:‘.‘:.‘:5‘-L‘$‘f:L’-$Y;E£M—.__ _ ‘M‘Aﬁiiﬁﬁﬁmﬂgwh‘gﬁf
’ new» , mam-M f<°—~1 WW
: 1,11. “mm—4mm”
.~-—~.:«--— rwm-‘m-‘V ' f. Wif‘i‘i Cwmkm
~_‘.,, , »,_n»1,-,'~r g 33; ;~':n'ri<-.,’~‘z's:w '..- 1k."" _ f
lflhﬂw‘mﬂbWW' ~m¥§ 7 gﬁ...;. 11,1..‘,.1_A_,1..Eg§
:>-—vr1,-1 <- 131m1éliiii-Shugm ¢ww<mmmwaﬂw
’ 1.1” 1M ._ ._mumqanmxmuaaawmrMWA—Aﬁm
‘ .. ”1.1 7“ wy...,.~m “1,111.41 ”wwf. Mfwrhwﬂ
‘1«:...1.~-~--1,M1..~W' ~ ”m“ ,~- ‘ ff -~~ new“ - “MA m7 7 ‘ if)“; gags
‘ ' "". if; , , j, ':,.j; ﬁaj‘ftr‘a 1.1111, “
sures-wawm,:f:;_ms=m:,¢ifii“w“TWE.f;:~::f;tr?:"";‘ffit“:*‘rfgxé
3337? ~ ’ ‘ """"'""'1“*‘ “E ,$ 1; 11,1 , 1.115“$5
_ ""T, 1 . _ .. -1,.11,~1:.1.‘~;4;‘:+=-,1:,,,:.1 “1MW,W,.W 1311.41.11.”
+1-- 5111111111, “157”
",2045032407.txt
4074,4075.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2040956668.txt,budget,"', h) BURNETT u.s.AA
. “van-rims '
mum Esrmnz new A mun)
mm we cum/w
cum/m m u/aw/m ms ‘
cum p m m arms 10 ussc 701A BUCKS cuvsuusk
in ND 1250 nEvsts an we OHM/Bx mums
rams xv PmnucT/ern
m4 SLE we
Gauss mmss Gauss
puma: Psalm: mm 00st L555 c/n
was“ scum m wm momma! mm u- asscmzz ‘5
m <,5oc.ua g; 145 m ‘ mun 7:
m ‘ “1.85645 A m m, “05156: 05
mm; ‘ mum a: 13,257 1:7 mutau 9L
m mamas s: 209,75L17 has 260 m
m <2s.<]7 so ‘23431 a mass. 57
mm: 2 mamas s: nun , Mann; an
M ammo 3.11700
sz» “woe s.H7Lx:
0mm 3 mJaA oo \s.21‘.o«>
ram s‘anwvss 215‘517 u swam 52
N
G
_ D
G
t:
m
m
(h
m
in
rum Mvm m am _
l
",2040956668.txt
4075,4076.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/tob18716.txt,budget,"( - ’ Wyndham _
(mum lam-m.) ,
an we m1 can-a
mm
“nun“...un-u “mm “1.0” “1,455 $1,353
hm, hm. uniﬁed“ mu: 37,550 mm 650
hut-1 mus 1,15: 1.02! n
mmm...........1,m men use so
m m m m 4
“gamma-1m... mu mu mu: ‘ 471
mn-hnthl'lll'lvunll l“ 335 33! u
— mm.............. -— ._ _. a
mun-""n"" 1,007 1,00. um -u
may m 114: m 0
Am, mum... “1,1“ mm; mun mm
l ”mu!“
"" nun-Mum“... mm moo mm ma
ma
min-mm
mwmww... 31,455 13.13: $3.01 to
Manna-mun.
m.............. m m as u
mmuq....... — -- 1,0» mm
mun-i. at.......... $4.15; nae-1 mm mm
m m1.......u... film! ""1,772 35,2: 53,5“?
_ TlOKﬁﬂlSM?
",tob18716.txt
4076,4077.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2040964893.txt,budget,"LEO BURNETT u.S.A.
ADVERTIHNE
mums ssnmns amw - mun»
mum ms ems/e:
wows; w 12/31/32 ms ‘
cuzw- p u we urﬂci 10 DES: 7m cmwanns mmm/
as! w ms Rvaszs m um cz/m/sz MARLEWu L'rs CDNS Man
anAL5 av PHanucr/Mmlw
DN ms was
Esnmrz ssrmns Esnmns
mum mm mow cnmss LESS c/n
no—cnnvuknz m 1591 v Gamma u,sse 70
FEB 594143 cc 53,192 m
m 33.50! 00 won 00 3mm 35
aumsn v museum Home 105.116 05
m «3.550 00 names
um mm 00 mm 03
JUN 51.755vuu 51,555 ‘3
mm: 1 same ac 92,291 54
Jul. stoomo 22.270 20
AUG 1:.u7u,uu mmm
cums»: a gamma same 01
Nov mums mu a:
of: 1:.Mn.uu 25 as; our 13‘sm 7:
cums»: 4 21.250 00 23 ass co» 20,555 75
mm. “5.155 an u 655 W 2mm as
CD
1;
Q
m
m
p
a)
CD
in)
rmM M m m n! n
",2040964893.txt
4077,4078.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2041379813_2041379819.txt,budget,"LED BURNETT u.S.A. r“ , '
“mm,“
. mm mm m , umus)
mm m was,""
. m/m/u'r H; mm, m ,
mm . M m nrrxcz w case 175A “mum mm
m Nu m nzvxsEs as? m cum/n ""saw: my
“1an n vﬁnnucr/uuum
mm nus
muss «Russ
mm vumn Amum was
m-W mars re! 1957 mum
mm
mum: ‘ um no
A»; warm as
aunts» 1 W“ as
on 00 17.217 w-
mm A ma 0.2.7 607
mm. ”As.“ 17.287 50-
MN usm‘s aux m 1957 mam 11,237.50
m mum 17.ze7 AA,
mm A 3mm aa,svs,2o
mm mm An um.”
. mum“ M mu m AA m AA
WM me AAN Am 17.257.“
warn A ”m.“
m .m 516.247
559 .00 “use.
mamas a .ne we,1ue.u~
mm. man so 13,10: A.-
AA-mumw M 1:57 wannas
aunt“ A 15,1“ 35
\ AUG mm 16
Wm ; 15.47‘ as
rum. “Am
27445an A» A.“ n: u
m 01,211.55 ,-
mums A imam.“
z p
m m man an-
mm A as 17,351 m, f,-
mm wow my 60- , ""if
«e- u. \oo's M my my .— £1533
chairs: 2 515.24 g 47
f ' N
WA «7,251.517 o
amidst: 2 mm Go A
' us: 00 17,351 “A Q,
mm A 00 my 5 ‘ . N
~ (0
Q
raw u u m m, u
",2041379813_2041379819.txt
4078,4079.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/94004980.txt,budget,"4 __—\
_',. A ”j -’ A can"" ~f My“ % ‘
ﬁ mmms‘rlmm Inn-5mm ‘
3 ; ,\ ran-Luann“:
. , A k 1g¢3€~emam mains “---73.s' ‘
w ﬂ,- , Laﬁﬁ-ﬂ‘ifﬂﬁ.‘ ~ .' ' 3. - .‘ '
A, . _ nww .—~.>, ”up. Mr .
a“; “2.1 V1 t “L, gmw.._..v.wy _ wﬁ,,,,,..........,..u
. “m“ '. w v!“ i
1! WP: ﬁg"" 5 ,—ii«,4}""{~L-l:;'ifliri—x - ' ' "" \
»4— Mo. m. 3th LA ~ “$0,435 ¥ \
’ ‘smcsa‘o‘wfsjcrrssm ~ , Him. tk.»;®Dm-ME%TIABLE \
a ' ,_ , fun , , :
I'CIBQJ'VLF HDSLGDDGiDi: iE-Uﬂil' ‘ A"" 7—7 7
fat""
mnwlstoksusmnrmn ""aluminum v ' , ,,- “v‘
. m _
4L “mum 0am
mmmommm ‘ ‘ H
cm Tgumnw 3??""., =-. .
n Jana—win n. , \ ‘ ‘
\ \ 1 ‘
1, ‘ ~ ‘ ‘ \
Cf""; f ‘ 1
, 4 1 1
TﬂL 0000478
*__——_ _ _
",94004980.txt
4079,4080.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/94004758.txt,budget,". , ' . XHQOX
. ""a r‘ “»,N' ”(y j ""’ X-TWW—‘i‘ ""var. ,».

- 350 s Mummies! ""Me-fan g \ 5.539, “_- * A Aw” xvi} A
pu nux 3126 ‘ ""v r“ yea »w5;.,a * what- \-‘,_
nun “use LL won - u, ”my, 1 W“ - ""f;

_. men. 5 3114194550 1; a» .», ‘2'; ;
mmgco-su—vus null-E UPOM'R will ' _ :
n...um...m.u- ""now-mm n ‘v » <
mum-mum mm J _,\ 11,133;

BILL YRISLER wTEIBACCU INSYIYUYE ll. -!2 ,
ranccn msrnuvs 500 mvesmns mvsr _ ”ﬂu“- ‘
m mvEsts mm 101 N. PENNvavAnu —— mums:
INDIANAFBLIS, m. (Nnuunnus, in. mm
Aozm “201. ug‘snngs ’
295 rELEcuHER m.» nag—nun
ANNUAL Fsm mm
Anuuur
nnwemucs macs ns—m-qz m emu—93 501.00
G]-GZ SERJ‘ Heb INCL
sun mm mm 7
TOTAL 601.00
”4 17“: t"", 731 FAng
use mums m 12 mm: a M
H 00” J. a
N ' »-p,\TE_$_7m2:—-
3 ' VC/c /20_3,__
Azﬁj ﬂ;—
“1:53 >¢1ﬂ+ “4
xfnnx smm mmmmm us—nu-mn
1
Tim 0000256
",94004758.txt
4080,4081.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/94008656_94008657.txt,budget,"7 . \ ww. vw EAL, ,, _,
012333 awn/u nun-mm.
on mam s“... “a sumo vs um.""
nxu. comm, m. 7 fr?—
mm m ms;
Enema. n. 5059: ,,
H'D l EBB ii"" liD SLDDDD 3C“; Iii-DB 2 Ni 7 {gr
mu lulu/u 012883
Ltfrzzwﬁwm
‘T.""""Z..’,""vff~7 F.""»..1""-1”""’_""""‘ ""if f~;;.zmmtm mnem-
oz/n/u sznsu $107.34 sln7.:¢
TIIL 003680 ""f
",94008656_94008657.txt
4081,4082.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/tnwl0021820.txt,budget,"F, ' 7” 04572: “£""%?i::f,ﬁiﬁj"";‘ L’ ‘
- W Tl-XETOBACCO INSTITUTE L3.“ M‘ J
‘ Wgumwmv , _ .
“A _ ”my. 1045722 91,712,” 1, ""um“ ‘
mm.“ 1
1mm mnnmm “mm m W,n,,....‘..........‘
J 5m“ nzuoclwuc cAucus ,, ‘
FUNS7E?! EDSLDDDUJDI! lE-DBEIW'FSEF
T E H N ‘ _
' TFH.>..,'..SZ§W5”T‘"" mus ‘o7/zz/u7[ MWﬁﬁm (
‘ 5mm! nznocunc mucus \
| \
nus/mu. m. ‘ mlcnzn “a.“ ‘
mum 1+.no 1
1 s ' ‘
w w | 3 ‘ \
‘ . ‘ ‘ ‘
\ ‘ | 1 w ‘ ‘
‘ \
€ \ w I S ‘ 1
\ ‘ ‘ ‘ ‘ w
‘ ‘ \
géva—g
lﬂOAOD ”10.00
TNWL 0021820
",tnwl0021820.txt
4082,4083.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/0000013678.txt,budget,"glances msn'ﬂmz ma.
ANNUAL REPORT 0? numerous PURSUANT TO
SECTION 519 a? me NOT-FDR-PRDI‘IT commune"" uw

The fellowlng (apart is respectfully suhnnred no me
nennerenrp ns The rnnneen Institute, Inc” in reenrdrnee with
ehe proviswn! nf Seerrnn 5|9 of nne Noz-Fer-Ptuflt carporermn
Law nr rne Srene nf New York.

w-z. the esneu and liahllxucs, rneludrng nruer
funds, of The lnszxcute as ns rne end as (he Lndr fiscal yelr‘
December 31, um, are shown on the Balance Sheer; prepAred by
The 1nsrunne, which ls nrnecned rn rne nrigrnrx nf ehse re~
port. The principal. changes in assets and liabilities, in-
cludxng rrner funds, dutxng rne 19m fiscal yeer may be seen
by camparxng the December 31, wsu selenee sheer arch that for
December 31, was, wnren was prevared by The lunxzune, and
whxgh ne similarly attached rn me arlgxnal of this reparr. A
statement. of me assets and liamhcies, inclndmg rrusr funds,
or The Institute as of rne end of rne dnrrenr ﬂscxl yeer will
he prepneed nfrer December av, was, and eonxee um be dxstri»
butted to me nennerenrn er rhrr tlms.

3-54 The revenues and expenses mi The Inennnne, both
reerriered and unreecrrered re perereum— purpcies. for rhe
ﬁscal year— ending ueeenber av, 1954, nre shown in rne Statement g
dr- Recexpts end Disbursements when \5 erreehed to rne original g
nr nus report. A statement shaving receipts and dlsbursemancs, r;

8
a
",0000013678.txt
4083,4084.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2040756183_2040756189.txt,budget,"LED BURNETT ILS.A.
.m..,.,..u...""...nm
mmm
' m/m/n vu u/ulua Mat 1

DE: Lam as we 50— 5,537 as 0

mum»: ¢ mass J: Am co- 6st as 3

mm. “4‘in so «so at» «mom a: a

a)

Gama my“. ""AV 19!‘ n m: 7:1 units as A

an s: 737 av sun 1:- 4’
",2040756183_2040756189.txt
4084,4085.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2040798663.txt,budget,"LED BURNETT u.s.A,
Anvxﬁnsmn
. mum; zsrmus use.» - ammo)
mm um 06/05/55
. mum/as m «Hausa ms 1
cusm > m we usrxci, 10 Disc mu Humane nwm
m NH. 5535 Rivxszs zsr mu 03/12/59 cuNswE: wmnwzs
ans av mnucwom
m4 me am
amass ems muss
Pknnum =Ezmn AMﬂuNY mm LESS c/n
mmmm m m ms 43.115 7; mm a:
Qumran ‘ mums mm 52
m smug 4a sea as 1!
W mum 77 M1574“) ea
manta 1 “55x15: 25 Maui‘sm as
um 194 9:0 00 mm 00 mm a
we mum as mum es 596,151 m
mums» 3 901100 as 501qu as 537,747 31
Tum. 2.505,357.os 503.100 as 1.50hszl27
N
c
a;
1
m
n»
a~
e
mm m nsv nn—Az »
",2040798663.txt
4085,4086.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/11007269.txt,budget,"1
, .
""9 c1 arette
1m Tobacco g _
L‘ Institute tax data
05/1/50,
nclu run hrs-ntCh-nqu ""V-r 5
ms nu ma vs m7 Na
cm
July 18,965 22,695 45.42 - 5.16
\58
T‘lLBCMs
",11007269.txt
4086,4087.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/ton04000.txt,budget,"J
} ‘pﬂ
i
1 ,
1
J FLORIDA , '
Taxation 0“ Budget Reﬁrm Commune”
‘ FlﬂﬂlM 'S HSGIIL FUTURE
[ Balancing N 33a: 6?“ Taxes
‘ TIFL 0046196
",ton04000.txt
4087,4088.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2044895127_2044895152.txt,budget,"A A c s A
m .A A u
M A w m A
A m U E u A
Ac. A A . u M w
a m m w A
A“ A m m A v A
M m w u A A A
w u .A A A M m
w A A a A AA A
N A A A a u w A
A A .A a A w A w
H A a A a 5 ii 52 5“-
.Au a A A A A A, m w
A: a m u A A A u
> A A A A a an AA M
M A A w u u A;
AA a A . A m A M A
m A g m c u w A: M
A, u A A A M w
A: A A A m w A AA
Ac 0 A A m A A w u
A o A a A A .A
N A A A A o “A AA
A A m A A M AA
A A"", a A .A u a M “A
A u A = A A; A;
A m. o c 0A a A o a
A 0A A A m A A“ w
A: > m m A A 3 A M
, AA A A A A M M
A A m u A a A AA 0
m A; m A, A A A > M W
A M A m m A A “A
> A w A > m A N
A we 1, A A m A 04 a
a v: A A u m w. A N
w a, u c u A H as m
A a a .A w w w \A
2 AA A A A E AA AA A:
N m A A A A M A M
_ c: m = A A A m AA AA AA
AA A a A o; M AA
= w A A A A o o A, M
u A: A m l, = 0 A: M Au
g M A A A AA A A
A A A A a A N H u A;
54 55 r, a a a is v-z 5; s“
A w x: a M N A M
m; A a «A A AA 0 m w
A m u o o a z: A: A:
A A .A A e N An
= A: A A a A a a A:
=. no A a A 3 “A N M N
A AA A o o A w .A
= A A A A A N AA AA
0 3 A A AA A A “A
U as g a w z 55 M w w
A or A ﬁ A AA M «AA
A» A, A, AA: M A W
M A A A o A0 A:
e A m c A A M “A w
A A A u w A A 0
AA M A. m A 3A 0 m AA
A: A AA A u A A N
A: N a m m, u A: w
A. Am AAAWAAW.”
m A; A“ A A .A.A ” A m my
mum“ A 9A“ AM
no A w ”i A M M mm w
.A M AA A H M ”A M
QMAUAM AAM=AAA
>E=muw mm, ”aw
AAAWWNW=AEAMAMA
ﬁwﬁgmf‘xat’gwmswﬁms “
h>vE 0 tin 0 11 0 15: 6; “HA! I! Q
. OAE A5 A1, A A A0 A AA a
ammo, WANNAAM” >u h
o A“ A 0A A, A > w M M
w M A A A0 A0 A” AA 00
AMmAANmAMAAAAAM w
m A
a s m
= A
A m A:
d
",2044895127_2044895152.txt
4088,4089.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/96332098.txt,budget,"E
gs; £3 “1
SE 559
.. i ,,
Eéz§§§ 5 gig“
s g 22
gig“
% §§
0 4? s
g 3. $3
""7 > S_ S “—
‘ figs = an
N52; 3525 g §§
SHE? ,:g s
’ $2555 8
. g|éw .
s g 55
El?“
El °
5
i ° W
E $5 Egg ii g M
Egg“; hi; 5 g a?
. ~~ “ g 5I ‘ 3 55
waggigga !
§s§éam§§a§ f m E
",96332098.txt
4089,4090.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/ton03511.txt,budget,"‘ ' ‘ REPORT OF RECEIPTS AND DISBURSEMENTS
a Fur 0mm... A"" Authorized Bommmnn
- [Summa Fa-ei
g, ‘ ms c? comm—rig M M.»
g 5 The Tobacce Institute Political Action, cute.
1
5x“ ADDREssknumherunﬂxlmen Chmdudmemlhanpvrwws‘y mm 2 Facmwmcmw NUMEEH
205
5 g 1975 Eye Stxeet, “w, guite sno (300009761
5 g cm sms mam con; 3 mmmmmmmemmuummm
u cum-ﬂute sums ms mmm Pmm m
3 washxn-tcn, D.C. 20005 b mam
4. rva OF REFORT
m Agnusommmm MﬂnleR-Wn Dyson
, menryzﬂ ; Jun-20 , Daub-120
Juwmman-nvnem Mntnzn ' mezu Navembcvéo
7 mm : Auqunzo , nmmm
7 OEIEW‘SOMHMWMDM , mm 7 swinmnnzn “Wm
’ “MW my Emu Fawn 7 mm my mm pmlﬂmg
wmmmm
My m mu my mom Wm mm m cum shaman m m m. y... m
x mum"" day mm}! «mm (he Mam Eucxm m
Termmalmnkcmn 1143492 ”mm”
to) mmmnmmmma vEs x No
suMMARv muMuA _ ooLumAs
., u s cm- Vurvn-Dl
5 Cavenanznw 10421432 mam ""' ' h m ‘ ""
7/ m , ,
s m CushunHamhnunyl v; n . . W/é‘ 3,24stss
‘7
my cmmmmwWWW 5 30m“ / /4
4c! mm Ream [hamum 191 5 1:37§-&£,,,,sJ§.JlJ-24
(a) sum-Auddumssmyanﬂslaw-cmumnAand s 5
uncaélnjar-GjFHNOMumr-BD v ,, ,, Lungs/7 , 79 4914793 M,
7 7 [ala‘Dwslfu1fTﬂffV1mjnl\nawr v 7 5 1,154],me ”ff-m 7,64‘25 W
5 cm en Hand alchu ulﬂupmmg Pcmksummlumﬂmm um may) 5 727.65 3 727_65
gm mammmmm mummcammm F, I, m
5, (Wunwmgcrwmmm, . . s “mum-gm?“
ﬂ m bin}? and 05-5135 Oran Ev mu Cammlm S mismuw
In (hvmwexHansotmlulncamrsmadmem . .. . rfi'wﬂfzfm
""1 WEExv R my; 7 FE. a?” “""‘
a £75147;va vesamncdvms mu m hes/a mm“: 129 mu m lnrue mm wmmm
e — H 7 , ,,
mm pm Name m‘maswev
r] Susan Ruyla Assistant Tress
E swarm. av mew-u Dale
W ,, 7 ,, ,,.,,_h7¥ / I [757
NDTEvSubv-usmnmwn ""mucus u awl-WNW maysumculmperswmgmwmsﬁmnmm-mamas-ﬂzusc my,
FEC FORM 3X
77 (mmwwu
",ton03511.txt
4090,4091.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/89568363.txt,budget,"1 ~
‘ Ravi-ad Est.
M2 All; 42“;
was“ $25.0“ ,
Evaluate viunty an in
mm"" and Charlotte.
Mm szmnn sanmon
r.“ (epxacemenk Eor (iltronn.
wan $37,000 $40,000
Evaluate new campaign, bum-p
empaan, pool-ouu, etc.
mum-mm ssnynaﬂ 560.an
Ten. ltwping your: and communication
of new campaign. Back—up Campaign,
Pool-outs, etc.
Wu 53mm $20,000
mm"" ways consular: rend pxint
as using eye cam:- twhnology-
waking Samoan $25,000
mum ""using an introductory
cmugn'a elfect an avnenels.
min and usage/read heavy-up
support markets n. 1985.
Wanna smmon 530,000
Dingnotﬁcauy prlore eitectivenesi
of “mu promotions.
mm - 515.1100
Tut potential of various Line
Ext-union pasitioninqs. —
szxo,aoe~ sz2n,nan
m
w
v
cl.
ﬁluéget . 51054000 2°:
m
u
",89568363.txt
4091,4092.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/tnwl0038821.txt,budget,"mmm cums). cnmxxsuﬂon mum
me; 0mm 5, 1991 State a, Law: 5m;
mmm xmmmn
um: mmmmm may pm
{Individual mm.“ at Fundraising Organization;
Address: m, m 755
Sawmills, u. 95:25
current. Oltics
Ind District: Stlte Reprgsentutive. District 2
Aspired ofﬁce
and muncc: sen.- R-prasentauva, winds: 2
Party: u
mamm mum: “5mm mum mm
camxttees: ApPreprhtxunL mun”, mam“ mmmm a
inn-rants, mm.
mm mimnmpsl
Tttle: Representative
5.1mm"": Ropnsnncatxva Dem
commum“ mammu
Amount: 5100400 Accennt Cadet 1401-7710-wﬁ50
max Pay m commute: n. mm may Dem
“an“:
(only it sum-ac (rum address mm
Mates: FundxaAser ﬁshing Trip i/ZS/El, 1routlcdqe. Inc.
mm, m
(Due fined-d? fundraiser am; am"" Momma"",
rl
if
Al’pwved by: 417
gm -. chnhson
- 11‘ anal Vice President
Téctar Vic; pnsment-g ianlturl} TNWL 0038811
",tnwl0038821.txt
4092,4093.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/tob08220.txt,budget,"'—- INVOICE
3 FLA mggmatsmaﬁﬁgszﬁﬁs we»
5352—15"". m‘ unmm. M»: 20731 . (am) eat em
__—___—._—._..—_..__
«anew msnrur: use: I
|575 ‘ STREET.NW— Blh FL IKVBIBE ""04: IISZZ
msumemn, no, 20006 mvmcz nArE: 2/14/9!
CUS'MER ID: TOD
L s.: Net so
—_nmn—
mum ‘I
PIcK up, Pnoczss HAIL. mm muss
PLUS cones. PREPARE LABELS.
anunz: 2.544 —-— 129925
PREV/mi uzpoms ——- 35.00
APPROVED FOR PAYMENTl
uv ﬂu
nArE M‘
c d 20 mum
, > sALEs
& YAX
7 7 7 ’ 7, 7 ‘ TOTAL
CONFIDENTIAL: AMOUNT nus m
MlN'NESOTA TOBACCO LITIGATION
TIMN 186665 .
",tob08220.txt
4093,4094.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/2058159554a_9566.txt,budget,"ii ! zi ‘iii‘i

iii iilii iiiii
“ ii ‘ii i “iii;
i ii i? Mi. EEi H
i i i i ii
",2058159554a_9566.txt
4094,4095.0,/home/ila/Documents/repos/python-works/artificialintelligence/machine_learning/doc_classification/classifydata/ocr_samples/budget/0000099694.txt,budget,"4, 1-_.§;;%;;‘373:;3‘54J57@:>§ tun-r: ,' awe , any»: “25:1.“ ‘x'xx awa— v;- a
L ,; A 3 53,5.” .: fmwijérwmaa
. .w Au; ,.;§a-:$,A¢A€.,<n
A , _. ”a 1.4; 1,»,.~...z;:w.;.‘ -:,.:.n._:e.«:m¢.,.s?g-.}J-:m~.,=;e,5&4~.=4§5‘*-‘2
, , 323g :- 3: . rwx.‘ 5@*
{ET} fif;:f‘*3~~*?v-»~>51v 3
my 1 : »l.5,ﬂ.—~.‘“‘:“
1,552: . E , . yiﬁfﬁ'nJJQ323.3152?!“Qua/“£453.""‘""‘ 91.5.5;
in s. '. ., :..—.,:,._1 539555. 5391; 5,5 ., ﬂ; 11r7,~.>;4‘~‘3 13“
W! vs, :. :.;:: .: ""g; upszte‘r E‘.2.—;~'.°;v.;&='§« ﬁzvezzg-zq-zﬁezfgﬁxwizfmn
A . A 5 wawn.» '
_ A,» A . “3,4. ..;. _n.,- ..:».,: 1,343.“12x:‘-~‘$§',:..';:.1:5557 13m.“
5- {fr .:::1, ~mfmw "" v” 1535. W »
, l si:3_131;jig,t~rrp~=ﬁ;béz§fzi3‘ Wax"" 125115343» 5: “ﬂ”
ﬂ’lw’mi: 559.55... sygmcrv'ﬁucmsxm: fﬁgwﬁﬁﬂﬂﬁ 1455“
.r. 5~ 4mm»: 4:55
1 yd“. 111.5353155553554553555~ .‘$4“z“‘§ $34.2. ,
. ”KAggw &;:ﬁmm‘ 1.5.25. "".r-zw""5 £103 “3
- u§§§fv~=Fweﬁyiﬁﬁw
~ . . ,.: -'J;,.,:,3§.._;;:15_::3’~5.3,”ii“.i.'.'~F""¢'.“7:C3}t.if;§:;53-1 Eras:
4 . we,v;-.«(-.—':.""‘g:;r;}-i;t3-ZICE,1 f Jr's: 51.1 u‘fé‘i ’~1i:..ﬁ‘-..L~:,:-':..;J;‘
~ 112 . - 5:11»: .3 rs.""
.~.= , g 415.15.t-J.2$;.tf“:-x'~:§.i* 5‘5”;
3 y 4]: .:- . 312-5 .. 5.31 . .;';‘L:.‘::5.:.: is. ,— 3215.2 $5)
. , . :;“:’: ' 5p
1- : ~ 3 3.3 ﬂ
t ‘1 ' 0 ~
,5; : a. 57.51 £40
£55: 5; ' ‘ 9 V“
$3; 5 ~ “ ‘1 ‘
45> . f 7: , ‘ ”é ‘ ’
§ ;: :— 1“
y; m A. : : . p ‘
",0000099694.txt
